Country;Year;fertility;life;population;child_mortality;gdp;region
Australia;1975;2.148;72.84;13889696;17.3;21708;East Asia & Pacific
Australia;1976;2.06;72.88;14067994;16.2;22372;East Asia & Pacific
Australia;1977;2.007;73.49;14227905;15.3;22373;East Asia & Pacific
Australia;1978;1.949;73.88;14379565;14.4;22763;East Asia & Pacific
Australia;1979;1.907;74.44;14536839;13.6;23697;East Asia & Pacific
Australia;1980;1.891;74.6;14709918;13;23872;East Asia & Pacific
Australia;1981;1.935;74.96;14901610;12.5;24308;East Asia & Pacific
Australia;1982;1.929;74.74;15109659;12.2;23884;East Asia & Pacific
Australia;1983;1.924;75.55;15332790;11.9;23584;East Asia & Pacific
Australia;1984;1.84;76.02;15567927;11.6;24934;East Asia & Pacific
Australia;1985;1.923;75.45;15812088;11.3;25875;East Asia & Pacific
Australia;1986;1.868;76.13;16066496;11;26057;East Asia & Pacific
Australia;1987;1.845;76.32;16330369;10.6;26969;East Asia & Pacific
Australia;1988;1.831;76.35;16596096;10.2;27757;East Asia & Pacific
Australia;1989;1.838;76.45;16853690;9.7;28556;East Asia & Pacific
Australia;1990;1.902;77.05;17096153;9.2;28604;East Asia & Pacific
Australia;1991;1.849;77.54;17320633;8.6;28122;East Asia & Pacific
Australia;1992;1.888;77.54;17529469;8.1;27895;East Asia & Pacific
Australia;1993;1.859;78.07;17727413;7.7;28732;East Asia & Pacific
Australia;1994;1.842;78.07;17921818;7.3;29580;East Asia & Pacific
Australia;1995;1.822;78.45;18118416;7;30359;East Asia & Pacific
Australia;1996;1.796;78.53;18319637;6.8;31145;East Asia & Pacific
Australia;1997;1.778;78.79;18525153;6.6;32013;East Asia & Pacific
Australia;1998;1.762;79.28;18734878;6.5;33085;East Asia & Pacific
Australia;1999;1.755;79.53;18947894;6.4;34346;East Asia & Pacific
Australia;2000;1.756;79.93;19164351;6.2;35253;East Asia & Pacific
Australia;2001;1.729;80.27;19382188;6.1;35452;East Asia & Pacific
Australia;2002;1.756;80.29;19604051;6;36375;East Asia & Pacific
Australia;2003;1.748;80.69;19840120;5.9;37035;East Asia & Pacific
Australia;2004;1.763;81.04;20103822;5.9;38130;East Asia & Pacific
Australia;2005;1.791;81.44;20403520;5.7;38840;East Asia & Pacific
Australia;2006;1.817;81.63;20744295;5.6;39416;East Asia & Pacific
Australia;2007;1.92;81.67;21119988;5.4;40643;East Asia & Pacific
Australia;2008;1.956;81.567;21513817;5.2;41312;East Asia & Pacific
Australia;2009;1.903;81.937;21902300;5;41170;East Asia & Pacific
Australia;2010;1.886;82.091;22268384;4.8;41330;East Asia & Pacific
Australia;2011;1.884;82.231;22605732;4.5;41706;East Asia & Pacific
Australia;2012;1.887;82.364;22918688;4.2;42522;East Asia & Pacific
Australia;2013;1.882;82.496;23213944;4;42840;East Asia & Pacific
Austria;1964;2.795;70.16;7220812;34.2;13915;Europe & Central Asia
Austria;1965;2.703;69.95;7268015;32.7;14213;Europe & Central Asia
Austria;1966;2.663;70.26;7312775;31.5;14898;Europe & Central Asia
Austria;1967;2.621;70.14;7355039;30.5;15228;Europe & Central Asia
Austria;1968;2.586;70.29;7394601;29.8;15814;Europe & Central Asia
Austria;1969;2.488;70.06;7431574;29.3;16743;Europe & Central Asia
Austria;1970;2.292;70.11;7465908;29;17865;Europe & Central Asia
Austria;1971;2.2;70.31;7497731;28.7;18698;Europe & Central Asia
Austria;1972;2.085;70.63;7526469;28;19747;Europe & Central Asia
Austria;1973;1.938;71.21;7550638;26.8;20602;Europe & Central Asia
Austria;1974;1.908;71.2;7568347;25.1;21381;Europe & Central Asia
Austria;1975;1.827;71.33;7578498;23.1;21364;Europe & Central Asia
Austria;1976;1.688;71.82;7580564;21.1;22385;Europe & Central Asia
Austria;1977;1.631;72.17;7575669;19.4;23427;Europe & Central Asia
Austria;1978;1.604;72.25;7566450;18.1;23364;Europe & Central Asia
Austria;1979;1.598;72.56;7556551;17.1;24684;Europe & Central Asia
Austria;1980;1.652;72.7;7548798;16.3;25259;Europe & Central Asia
Austria;1981;1.674;73.02;7544359;15.5;25187;Europe & Central Asia
Austria;1982;1.661;73.18;7543194;14.8;25637;Europe & Central Asia
Austria;1983;1.559;73.25;7545472;14.1;26435;Europe & Central Asia
Austria;1984;1.522;73.79;7550960;13.3;26522;Europe & Central Asia
Austria;1985;1.474;74.01;7559621;12.6;27100;Europe & Central Asia
Austria;1986;1.449;74.49;7570906;11.8;27707;Europe & Central Asia
Austria;1987;1.432;74.93;7585345;11.1;28136;Europe & Central Asia
Austria;1988;1.447;75.41;7605095;10.5;28951;Europe & Central Asia
Austria;1989;1.446;75.5;7632984;10;30067;Europe & Central Asia
Austria;1990;1.457;75.77;7670513;9.5;31053;Europe & Central Asia
Austria;1991;1.507;75.83;7719577;9;31802;Europe & Central Asia
Austria;1992;1.505;76.04;7778255;8.5;32113;Europe & Central Asia
Austria;1993;1.501;76.27;7839625;8;32017;Europe & Central Asia
Austria;1994;1.465;76.59;7894229;7.4;32660;Europe & Central Asia
Austria;1995;1.424;76.83;7935624;6.8;33480;Europe & Central Asia
Austria;1996;1.446;77.1;7960464;6.4;34237;Europe & Central Asia
Austria;1997;1.393;77.5;7971553;6;34952;Europe & Central Asia
Austria;1998;1.37;77.87;7976117;5.8;36157;Europe & Central Asia
Austria;1999;1.34;78.05;7984694;5.6;37382;Europe & Central Asia
Austria;2000;1.365;78.33;8004712;5.5;38548;Europe & Central Asia
Austria;2001;1.33;78.83;8038480;5.4;38919;Europe & Central Asia
Austria;2002;1.393;78.96;8083059;5.3;39370;Europe & Central Asia
Austria;2003;1.376;78.96;8134235;5.2;39475;Europe & Central Asia
Austria;2004;1.419;79.47;8185553;5;40292;Europe & Central Asia
Austria;2005;1.406;79.64;8232196;4.9;40875;Europe & Central Asia
Austria;2006;1.405;80.1;8273208;4.8;42036;Europe & Central Asia
Austria;2007;1.379;80.3;8309783;4.6;43418;Europe & Central Asia
Austria;2008;1.411;80.51;8341806;4.6;43952;Europe & Central Asia
Austria;2009;1.391;80.392;8369639;4.5;42171;Europe & Central Asia
Austria;2010;1.438;80.595;8393644;4.4;42861;Europe & Central Asia
Austria;2011;1.443;80.785;8413429;4.2;44029;Europe & Central Asia
Austria;2012;1.457;80.965;8428915;4;44216;Europe & Central Asia
Austria;2013;1.471;81.137;8441263;3.9;44059;Europe & Central Asia
Azerbaijan;1964;5.468;62.701;4440733;93.61;5751;Europe & Central Asia
Azerbaijan;1965;5.352;63.117;4574500;90.2;6012;Europe & Central Asia
Azerbaijan;1966;5.21;63.533;4702919;86.86;6241;Europe & Central Asia
Azerbaijan;1967;5.056;63.945;4826262;83.54;6458;Europe & Central Asia
Azerbaijan;1968;4.901;64.342;4944932;80.41;6778;Europe & Central Asia
Azerbaijan;1969;4.753;64.712;5059921;77.44;6819;Europe & Central Asia
Azerbaijan;1970;4.612;65.035;5172002;75.11;7285;Europe & Central Asia
Azerbaijan;1971;4.479;65.287;5281238;72.93;7416;Europe & Central Asia
Azerbaijan;1972;4.348;65.457;5387375;71.36;7395;Europe & Central Asia
Azerbaijan;1973;4.216;65.545;5490572;74.39;7952;Europe & Central Asia
Azerbaijan;1974;4.084;65.554;5591016;77.55;8076;Europe & Central Asia
Azerbaijan;1975;3.95;65.496;5688997;80.85;7994;Europe & Central Asia
Azerbaijan;1976;3.814;65.387;5784587;84.29;8263;Europe & Central Asia
Azerbaijan;1977;3.676;65.254;5878259;87.87;8351;Europe & Central Asia
Azerbaijan;1978;3.539;65.124;5971198;91.6;8456;Europe & Central Asia
Azerbaijan;1979;3.407;65.017;6064905;95.5;8315;Europe & Central Asia
Azerbaijan;1980;3.286;64.964;6160502;120.86;8228;Europe & Central Asia
Azerbaijan;1981;3.179;64.996;6258490;120.54;8205;Europe & Central Asia
Azerbaijan;1982;3.092;65.108;6358780;108.2;8307;Europe & Central Asia
Azerbaijan;1983;3.026;65.283;6461139;105.7;8469;Europe & Central Asia
Azerbaijan;1984;2.98;65.499;6565062;103.3;8466;Europe & Central Asia
Azerbaijan;1985;2.954;65.695;6670151;101.1;8435;Europe & Central Asia
Azerbaijan;1986;2.947;65.796;6775858;99;8673;Europe & Central Asia
Azerbaijan;1987;2.953;65.757;6882160;97.2;8679;Europe & Central Asia
Azerbaijan;1988;2.964;65.567;6989708;95.8;8760;Europe & Central Asia
Azerbaijan;1989;2.973;65.246;7099449;94.9;8814;Europe & Central Asia
Azerbaijan;1990;2.969;64.858;7211692;94.7;8513;Europe & Central Asia
Azerbaijan;1991;2.94;64.494;7327570;95;8323;Europe & Central Asia
Azerbaijan;1992;2.883;64.245;7445925;95.4;6346;Europe & Central Asia
Azerbaijan;1993;2.799;64.171;7562075;95.7;4806;Europe & Central Asia
Azerbaijan;1994;2.688;64.291;7669735;95.5;3808;Europe & Central Asia
Azerbaijan;1995;2.561;64.591;7764798;94.3;3320;Europe & Central Asia
Azerbaijan;1996;2.427;65.023;7845310;92.1;3329;Europe & Central Asia
Azerbaijan;1997;2.301;65.511;7913692;88.6;3488;Europe & Central Asia
Azerbaijan;1998;2.193;65.99;7975648;84.2;3801;Europe & Central Asia
Azerbaijan;1999;2.108;66.438;8039312;79.3;4047;Europe & Central Asia
Azerbaijan;2000;2.049;66.851;8110723;74;4459;Europe & Central Asia
Azerbaijan;2001;2.014;67.249;8191464;68.8;4863;Europe & Central Asia
Azerbaijan;2002;1.997;67.662;8280252;63.8;5338;Europe & Central Asia
Azerbaijan;2003;1.989;68.105;8376733;59.3;5891;Europe & Central Asia
Azerbaijan;2004;1.987;68.57;8479668;55.2;6435;Europe & Central Asia
Azerbaijan;2005;1.988;69.033;8587902;51.7;8052;Europe & Central Asia
Azerbaijan;2006;1.989;69.466;8701719;48.6;10711;Europe & Central Asia
Azerbaijan;2007;1.989;69.841;8821012;45.8;13243;Europe & Central Asia
Azerbaijan;2008;1.986;70.142;8943600;43.3;14365;Europe & Central Asia
Azerbaijan;2009;1.98;70.366;9066604;41;15394;Europe & Central Asia
Azerbaijan;2010;1.97;70.518;9187783;39;15950;Europe & Central Asia
Azerbaijan;2011;1.956;70.616;9306023;37.3;15754;Europe & Central Asia
Azerbaijan;2012;1.94;70.686;9421233;35.7;15888;Europe & Central Asia
Azerbaijan;2013;1.924;70.753;9533445;34.2;16593;Europe & Central Asia
Bahamas;1964;4.22;64.189;133709;48.56;18160;America
Bahamas;1965;4.057;64.498;140063;42.84;19156;America
Bahamas;1966;3.893;64.8;146379;37.79;20007;America
Bahamas;1967;3.75;65.095;152623;33.33;21048;America
Bahamas;1968;3.641;65.383;158644;29.4;21975;America
Bahamas;1969;3.571;65.665;164263;30;23154;America
Bahamas;1970;3.531;65.943;169367;30.6;21210;America
Bahamas;1971;3.504;66.218;173875;31.2;21018;America
Bahamas;1972;3.469;66.49;177849;31.7;19856;America
Bahamas;1973;3.411;66.759;181490;32.1;20957;America
Bahamas;1974;3.33;67.027;185091;32.2;17127;America
Bahamas;1975;3.234;67.291;188870;32.2;14320;America
Bahamas;1976;3.139;67.55;192885;31.9;14767;America
Bahamas;1977;3.062;67.803;197090;31.5;15790;America
Bahamas;1978;3.012;68.05;201474;31;17660;America
Bahamas;1979;2.99;68.29;205990;30.5;21812;America
Bahamas;1980;2.989;68.524;210600;29.9;22747;America
Bahamas;1981;2.994;68.755;215330;29.4;21634;America
Bahamas;1982;2.989;68.984;220188;28.9;22519;America
Bahamas;1983;2.965;69.212;225083;28.6;23560;America
Bahamas;1984;2.919;69.438;229899;28.2;23646;America
Bahamas;1985;2.857;69.663;234553;27.9;24154;America
Bahamas;1986;2.789;69.886;238989;27.3;24343;America
Bahamas;1987;2.728;70.104;243236;26.5;24818;America
Bahamas;1988;2.683;70.316;247409;25.6;24959;America
Bahamas;1989;2.654;70.518;251671;24.6;25109;America
Bahamas;1990;2.639;70.705;256128;23.5;24281;America
Bahamas;1991;2.631;70.869;260845;22.5;22841;America
Bahamas;1992;2.621;71.01;265761;21.6;21555;America
Bahamas;1993;2.601;71.131;270701;20.6;21222;America
Bahamas;1994;2.566;71.239;275426;19.6;21516;America
Bahamas;1995;2.514;71.351;279774;18.7;22119;America
Bahamas;1996;2.443;71.482;283677;17.8;22758;America
Bahamas;1997;2.357;71.646;287217;17;22971;America
Bahamas;1998;2.263;71.85;290571;16.4;23799;America
Bahamas;1999;2.165;72.093;293988;15.9;25193;America
Bahamas;2000;2.071;72.37;297651;15.7;25858;America
Bahamas;2001;1.989;72.668;301606;15.5;26078;America
Bahamas;2002;1.924;72.971;305801;15.5;26260;America
Bahamas;2003;1.88;73.264;310201;15.4;25387;America
Bahamas;2004;1.857;73.538;314739;15.4;25073;America
Bahamas;2005;1.853;73.787;319358;15.3;25397;America
Bahamas;2006;1.862;74.011;324066;15.1;25530;America
Bahamas;2007;1.876;74.216;328861;14.8;25412;America
Bahamas;2008;1.889;74.407;333661;14.5;24373;America
Bahamas;2009;1.898;74.587;338358;14.2;22950;America
Bahamas;2010;1.901;74.757;342877;13.9;22915;America
Bahamas;2011;1.898;74.92;347176;13.5;22689;America
Bahamas;2012;1.893;75.079;351275;13.2;22841;America
Bahamas;2013;1.888;75.237;355233;12.8;22518;America
Bahrain;1964;7.192;57.182;181833;138.9;24751;Middle East & North Africa
Bahrain;1965;7.165;58.389;186351;126.3;25662;Middle East & North Africa
Bahrain;1966;7.101;59.526;190734;114.7;26651;Middle East & North Africa
Bahrain;1967;6.998;60.599;195111;104;27726;Middle East & North Africa
Bahrain;1968;6.86;61.611;199818;94.1;28802;Middle East & North Africa
Bahrain;1969;6.69;62.562;205291;85;29943;Middle East & North Africa
Bahrain;1970;6.498;63.45;211878;76.8;31232;Middle East & North Africa
Bahrain;1971;6.293;64.276;219532;69.3;31102;Middle East & North Africa
Bahrain;1972;6.089;65.043;228255;62.7;33824;Middle East & North Africa
Bahrain;1973;5.895;65.757;238468;56.9;35688;Middle East & North Africa
Bahrain;1974;5.716;66.421;250683;51.8;36456;Middle East & North Africa
Bahrain;1975;5.556;67.04;265160;47.4;33509;Middle East & North Africa
Bahrain;1976;5.414;67.615;282245;43.6;41062;Middle East & North Africa
Bahrain;1977;5.283;68.151;301559;40.2;40589;Middle East & North Africa
Bahrain;1978;5.157;68.65;321751;37.2;36597;Middle East & North Africa
Bahrain;1979;5.036;69.116;340980;34.6;40292;Middle East & North Africa
Bahrain;1980;4.917;69.549;357957;32.3;44996;Middle East & North Africa
Bahrain;1981;4.802;69.95;372074;30.3;42034;Middle East & North Africa
Bahrain;1982;4.69;70.319;383785;28.6;38841;Middle East & North Africa
Bahrain;1983;4.581;70.656;394164;27.2;38395;Middle East & North Africa
Bahrain;1984;4.472;70.965;404829;25.9;41099;Middle East & North Africa
Bahrain;1985;4.362;71.248;416929;24.9;32131;Middle East & North Africa
Bahrain;1986;4.248;71.507;430845;24.2;29586;Middle East & North Africa
Bahrain;1987;4.128;71.745;446142;23.6;28401;Middle East & North Africa
Bahrain;1988;4.002;71.967;462184;23.3;31346;Middle East & North Africa
Bahrain;1989;3.872;72.177;477995;23.2;32515;Middle East & North Africa
Bahrain;1990;3.738;72.382;492891;23;35398;Middle East & North Africa
Bahrain;1991;3.601;72.587;506685;22.7;38315;Middle East & North Africa
Bahrain;1992;3.466;72.794;519696;22;39854;Middle East & North Africa
Bahrain;1993;3.335;73.004;532362;21;43894;Middle East & North Africa
Bahrain;1994;3.212;73.22;545329;19.6;42712;Middle East & North Africa
Bahrain;1995;3.1;73.439;559069;18.1;43244;Middle East & North Africa
Bahrain;1996;3.005;73.661;574914;16.6;43781;Middle East & North Africa
Bahrain;1997;2.926;73.879;592986;15.2;43798;Middle East & North Africa
Bahrain;1998;2.862;74.092;611237;14.1;44399;Middle East & North Africa
Bahrain;1999;2.81;74.298;626765;13.2;44619;Middle East & North Africa
Bahrain;2000;2.765;74.497;638193;12.6;45063;Middle East & North Africa
Bahrain;2001;2.718;74.69;642510;12.1;44169;Middle East & North Africa
Bahrain;2002;2.665;74.879;642070;11.8;43654;Middle East & North Africa
Bahrain;2003;2.602;75.064;647164;11.5;43914;Middle East & North Africa
Bahrain;2004;2.529;75.247;671760;11.2;44206;Middle East & North Africa
Bahrain;2005;2.449;75.424;724807;10.9;44031;Middle East & North Africa
Bahrain;2006;2.367;75.595;811410;10.5;43358;Middle East & North Africa
Bahrain;2007;2.292;75.759;925733;10;43251;Middle East & North Africa
Bahrain;2008;2.229;75.914;1052359;9.4;42507;Middle East & North Africa
Bahrain;2009;2.179;76.062;1169578;8.8;40825;Middle East & North Africa
Bahrain;2010;2.142;76.203;1261835;8.3;40553;Middle East & North Africa
Bahrain;2011;2.115;76.339;1323535;7.8;40083;Middle East & North Africa
Bahrain;2012;2.094;76.474;1359485;7.3;40732;Middle East & North Africa
Bahrain;2013;2.075;76.608;1377273;6.9;42444;Middle East & North Africa
Bangladesh;1964;6.853;49.297;56071080;240.4;1138;South Asia
Bangladesh;1965;6.878;49.652;57791778;236;1177;South Asia
Bangladesh;1966;6.901;49.734;59681186;232.3;1169;South Asia
Bangladesh;1967;6.92;49.509;61702785;229.4;1122;South Asia
Bangladesh;1968;6.935;49.008;63703327;227.1;1202;South Asia
Bangladesh;1969;6.945;48.307;65474474;225.4;1195;South Asia
Bangladesh;1970;6.947;47.58;66881158;224.1;1226;South Asia
Bangladesh;1971;6.942;47.046;67849312;223;1142;South Asia
Bangladesh;1972;6.928;46.874;68461849;222;986;South Asia
Bangladesh;1973;6.904;47.162;68933357;220.7;971;South Asia
Bangladesh;1974;6.869;47.918;69567500;219.1;1069;South Asia
Bangladesh;1975;6.821;49.061;70582168;217.1;1035;South Asia
Bangladesh;1976;6.758;50.435;72053923;214.5;1059;South Asia
Bangladesh;1977;6.68;51.828;73915723;211.2;1038;South Asia
Bangladesh;1978;6.587;53.071;76066342;207.4;1082;South Asia
Bangladesh;1979;6.48;54.093;78342736;203.3;1101;South Asia
Bangladesh;1980;6.356;54.872;80624423;198.9;1079;South Asia
Bangladesh;1981;6.216;55.446;82883616;194.2;1085;South Asia
Bangladesh;1982;6.06;55.921;85156396;189.4;1071;South Asia
Bangladesh;1983;5.89;56.384;87459802;184.4;1097;South Asia
Bangladesh;1984;5.71;56.861;89828434;179.1;1131;South Asia
Bangladesh;1985;5.522;57.368;92283598;173.5;1142;South Asia
Bangladesh;1986;5.327;57.9;94825499;167.7;1169;South Asia
Bangladesh;1987;5.13;58.439;97429290;161.8;1196;South Asia
Bangladesh;1988;4.932;58.97;100062322;155.8;1208;South Asia
Bangladesh;1989;4.738;59.493;102681627;149.7;1216;South Asia
Bangladesh;1990;4.55;60.014;105256026;143.7;1274;South Asia
Bangladesh;1991;4.37;60.537;107768749;137.7;1287;South Asia
Bangladesh;1992;4.197;61.066;110225555;131.7;1327;South Asia
Bangladesh;1993;4.033;61.602;112645460;125.8;1360;South Asia
Bangladesh;1994;3.878;62.146;115059015;119.9;1383;South Asia
Bangladesh;1995;3.732;62.693;117486952;114.2;1424;South Asia
Bangladesh;1996;3.596;63.24;119928682;108.6;1457;South Asia
Bangladesh;1997;3.468;63.78;122370403;103.2;1492;South Asia
Bangladesh;1998;3.346;64.307;124803351;97.9;1538;South Asia
Bangladesh;1999;3.231;64.819;127214841;92.8;1579;South Asia
Bangladesh;2000;3.12;65.309;129592275;88;1632;South Asia
Bangladesh;2001;3.011;65.777;131944584;83.5;1685;South Asia
Bangladesh;2002;2.905;66.223;134266428;79;1721;South Asia
Bangladesh;2003;2.802;66.651;136514768;74.8;1774;South Asia
Bangladesh;2004;2.702;67.064;138633401;70.7;1840;South Asia
Bangladesh;2005;2.607;67.465;140587922;66.8;1934;South Asia
Bangladesh;2006;2.52;67.86;142353501;63;2038;South Asia
Bangladesh;2007;2.443;68.253;143956805;59.4;2158;South Asia
Bangladesh;2008;2.377;68.648;145478300;55.9;2265;South Asia
Bangladesh;2009;2.322;69.046;147030145;52.6;2355;South Asia
Bangladesh;2010;2.277;69.449;148692131;49.6;2459;South Asia
Bangladesh;2011;2.24;69.854;150493658;46.7;2589;South Asia
Bangladesh;2012;2.208;70.258;152408774;44;2725;South Asia
Bangladesh;2013;2.177;70.657;154393847;41.6;2853;South Asia
Barbados;1964;4.094;62.819;234455;64.7;5681;America
Barbados;1965;3.963;63.236;235271;61.3;6309;America
Barbados;1966;3.807;63.641;235912;58.2;6544;America
Barbados;1967;3.637;64.036;236443;55.5;7223;America
Barbados;1968;3.46;64.422;236974;53;7705;America
Barbados;1969;3.284;64.798;237657;50.5;8261;America
Barbados;1970;3.113;65.164;238593;48.1;9013;America
Barbados;1971;2.949;65.519;239841;45.8;9109;America
Barbados;1972;2.794;65.863;241345;43.4;9148;America
Barbados;1973;2.648;66.195;242949;41.1;9277;America
Barbados;1974;2.513;66.519;244433;38.9;10465;America
Barbados;1975;2.393;66.834;245646;36.7;10203;America
Barbados;1976;2.288;67.145;246523;34.6;10605;America
Barbados;1977;2.198;67.454;247128;32.6;10981;America
Barbados;1978;2.121;67.762;247589;30.6;11501;America
Barbados;1979;2.057;68.068;248101;28.9;12364;America
Barbados;1980;2.004;68.374;248796;27.2;12885;America
Barbados;1981;1.96;68.675;249716;25.8;12557;America
Barbados;1982;1.922;68.972;250809;24.6;11845;America
Barbados;1983;1.889;69.26;252017;23.6;11793;America
Barbados;1984;1.858;69.54;253244;22.8;12097;America
Barbados;1985;1.83;69.812;254419;22;12115;America
